,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.03466394474645712,2.462775090522481e-06,0.046889606485868894,5.799002900329766e-06,0.04417752919003345,2.303725705050294e-05
1,500.0,0.039066037446149886,1.3981726871484937e-06,0.05220527516354733,3.194801586698232e-06,0.04843248187725135,1.1687151074536014e-05
2,600.0,0.03216568808308516,4.569304380390136e-07,0.04242355700169087,1.031160840870055e-06,0.04263417730067332,3.970467320425237e-06
3,800.0,0.02627589808624633,1.9788545995629064e-07,0.032029195392038745,4.4589002061140945e-07,0.03755539075600341,1.92118377557259e-06
4,1000.0,0.023880069218186046,1.0945441514234655e-07,0.029202886873021458,2.4749430143159054e-07,0.03512147339959315,1.0946752368920619e-06
5,1500.0,0.02287052187035786,1.1367984049705624e-07,0.026842142348869082,2.4966756288163364e-07,0.03470627407359047,1.1291027034081442e-06
6,2000.0,0.02285064311491966,9.673498940136917e-08,0.0287706247316106,2.213928302019644e-07,0.04068093391102544,1.0675967987874848e-06
7,3000.0,0.024315055626155706,1.2091267604404834e-07,0.033651163805197185,2.847616879139789e-07,0.04948456012079136,1.394014865178524e-06
8,7000.0,0.259105098855359,8.009058255094238e-05,0.0,0.0,0.0,0.0
