,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.039350901405472184,0.001904621881164263,0.10575548914591568,0.005340070031145642,0.27751502111111737,0.02967799462092727
1,500.0,0.047525035921209706,0.0014083540699509672,0.12409473618642719,0.0038587539153940044,0.23039203638522798,0.018084187537267156
2,600.0,0.06477513458092597,0.0008573013468985628,0.13453314290363286,0.002081871282929841,0.25226634003624737,0.009918690961920855
3,800.0,0.0737614163721579,0.0009863103244800663,0.13845760208611124,0.0022817964805986525,0.2573433691252409,0.010999046012480782
4,1000.0,0.08687659085707543,0.0009856762100895486,0.14541701441030977,0.0021423463369969627,0.25897606413201296,0.010384017484583773
5,1500.0,0.10443187123224291,0.001757117817525588,0.15882804029009479,0.003590009677655892,0.23895168360667055,0.015522759774671718
6,2000.0,0.12020549812185345,0.002417719124167473,0.15894263133601685,0.00475502255147768,0.2744261377972563,0.023924030368023395
7,3000.0,0.14134011053516793,0.00724447748854702,0.18215567389452822,0.014513677728511287,0.29482088140571655,0.07743574575940673
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
