,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.05104596712252657,0.0017987523515086358,0.11631537546734477,0.0043155820614750404,0.2348697275229518,0.020168018323054464
1,500.0,0.06147872634229036,0.0013129129234520796,0.13416185866730143,0.0030677858409371254,0.2602737177607839,0.013762986238217836
2,600.0,0.07821929679333654,0.0007694242479328686,0.14305785257348155,0.0016157930728252952,0.2626605461379215,0.007126143714302966
3,800.0,0.09106118772706664,0.0009012571904381813,0.15150251716134744,0.0017764240757507815,0.2632799245949354,0.007513047802153941
4,1000.0,0.10460745767109308,0.0009006056752948941,0.16177637486054616,0.0016752425598840401,0.25402379189300917,0.006543227629023872
5,1500.0,0.12114681528932379,0.001564174723234503,0.17259319245958007,0.0027807099840129546,0.26689986098549984,0.010526612692088481
6,2000.0,0.13335279779113607,0.0021094361864414397,0.1775142984412164,0.003697734406661415,0.2830621243576427,0.015239124926780383
7,3000.0,0.14180390837389126,0.005817451391284665,0.16721373521213959,0.010050111797662789,0.32788471510306466,0.052576696892783624
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
