,jetp bins,at0bcen,at0bfwd,at1bcen,at1bfwd,at2bcen,at2bfwd,pret0bcen,pret0bfwd,pret1bcen,pret1bfwd,pret2bcen,pret2bfwd,2t0bcen,2t0bfwd,2t1bcen,2t1bfwd,2t2bcen,2t2bfwd
0,400.0,0.05085423498121779,0.05530196889161736,0.0697250948469973,0.061842399274553074,0.09196901680373737,0.05767060924857109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,500.0,0.05291172725847996,0.05108316706816103,0.07673236830462746,0.07618084912861488,0.08403802059302269,0.07663672387752786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,600.0,0.04234236544727826,0.04261773859692179,0.05502154601198952,0.05218725886126778,0.08002267870652292,0.06936492485016493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,800.0,0.03715572461046031,0.035865197808162136,0.044648193194489226,0.047051762878131446,0.07065937692188128,0.05890237566056849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1000.0,0.03112303112262574,0.030742228082869204,0.034563699076180836,0.03835909984846223,0.0475374768689924,0.04868978733462657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1500.0,0.025487214184760236,0.025430709350029963,0.029744924451880282,0.03236881904688193,0.06531353027553868,0.0496786070678858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2000.0,0.02532177151400157,0.02728018060364108,0.031603153755509844,0.032392097922234464,0.07329299907386835,0.052487378712287425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3000.0,0.010190733758289121,0.029442797424563082,0.06841737636857746,0.0433692695797959,0.014705064929685242,0.00244282889300727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
