,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.052669624123876324,0.0021167375841255704,0.06658946025719648,0.004537691560032126,0.08152902408535233,0.016864490439660783
1,500.0,0.052135160550666526,0.0014108558188371783,0.07650953754198876,0.003235886245563315,0.08095236183962576,0.012551897371047721
2,600.0,0.042461550488540035,0.0006612848804604683,0.053830328990118796,0.0014036380219478474,0.07547205423535587,0.006118219186798739
3,800.0,0.03655460490852989,0.0006749469672596449,0.04573489364487753,0.0014308989938285697,0.06559135505956568,0.006321436860711221
4,1000.0,0.030906740195733463,0.0005761824959163984,0.036696471834724194,0.001175025360137465,0.04820264166030503,0.004981583769406975
5,1500.0,0.025447141084758516,0.0008237162265204928,0.03157874152408175,0.0017218214581935063,0.05406837961935833,0.008436126872759816
6,2000.0,0.026950605427812416,0.0010720049028116586,0.03225675986950845,0.0022942240111171876,0.055819221882179984,0.01198274960128742
7,3000.0,0.028214565602796348,0.0031080459634879403,0.04479679132162374,0.007924246372438992,0.003146851736805835,0.009678633581246068
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
