,jetp bins,at0bcen,at0bfwd,at1bcen,at1bfwd,at2bcen,at2bfwd,pret0bcen,pret0bfwd,pret1bcen,pret1bfwd,pret2bcen,pret2bfwd,2t0bcen,2t0bfwd,2t1bcen,2t1bfwd,2t2bcen,2t2bfwd
0,400.0,0.022632546741044045,0.020076423769599294,0.022338251584835236,0.052040980150389264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,500.0,0.03225410240039235,0.028640736487944334,0.03265245584041529,0.049728305777419234,0.0,0.02942972289746559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,600.0,0.027282408659224277,0.026847466000687135,0.03832094274721394,0.0428648866189996,0.05877625976945843,0.03149477845568041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,800.0,0.026056470490084353,0.0252726108589333,0.028135194546628828,0.027051818733377933,0.02363717685907456,0.06442430984742747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1000.0,0.019509338024368716,0.01978619964565013,0.02755217906154118,0.03027066833775092,0.04925080555065787,0.038690016959693194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1500.0,0.015642885836600624,0.020791724562536487,0.031222626856699805,0.019802138983623548,0.04872154962930948,0.0051706501842636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2000.0,0.023360138348926755,0.019488091078173213,0.01087251246757557,0.02906889297704049,0.0006058275198931361,0.007774638842247819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3000.0,0.010589589313761832,0.033414528086204556,0.021484760706035944,0.016198815859761566,0.0006059273382288646,0.042654324035329275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7000.0,0.0,0.0,0.9998919178767495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
