,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.047894442279130485,0.0006433198995207452,0.06648117981811914,0.0014813827771564898,0.08310815416917652,0.006256521306001495
1,500.0,0.044640832297709224,0.0004096410664709287,0.06088538115795696,0.0009447285436159838,0.07528573566608651,0.003999024399325112
2,600.0,0.04064292230798135,0.0003248104967839344,0.052396229192127226,0.0007269884963972264,0.06549840411102713,0.0030786522053852195
3,800.0,0.03500988975697878,0.0004063590818619287,0.04766919223948726,0.0009280146738177245,0.05418226535802508,0.0038356506118871177
4,1000.0,0.03165499110171091,0.00035014958165564375,0.039813468529997086,0.0007590341740449424,0.04907088244666352,0.0032153373484168583
5,1500.0,0.031179545663055103,0.0005308680336383498,0.03979044715898013,0.0011903411219651,0.05830992364866199,0.005650862700723588
6,2000.0,0.031978198688740925,0.0007069230963966149,0.04215568271926057,0.0016577038822452245,0.06543766395094532,0.008531029644330666
7,3000.0,0.028773812769795924,0.002661034661601504,0.03160115870018268,0.005683437292407463,0.04645498220238679,0.028920684090174096
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
