,jetp bins,0b,0berr,1b,1berr,2b,2berr
0,400.0,0.03359607752248651,2.4796741397320606e-06,0.04599041930494528,6.720544666176648e-06,0.04411344649813521,2.809943547477247e-05
1,500.0,0.03885443912681259,1.502268184321884e-06,0.04948872779016214,3.869879902424698e-06,0.07675027352720881,2.0825110062108612e-05
2,600.0,0.03183340522838508,4.906605993221245e-07,0.042579485685338814,1.339884358518792e-06,0.05652815911808168,6.8025119861356555e-06
3,800.0,0.025928164717140424,2.1039993491999555e-07,0.033157417166165166,5.972098264430693e-07,0.04175053006485641,3.196856527452049e-06
4,1000.0,0.022663760787830962,1.657150578048934e-07,0.029995033709084386,4.832938839113083e-07,0.04094538288881077,2.7003681361695227e-06
5,1500.0,0.0167391962085379,2.463340812381875e-07,0.022360819815685926,6.917334359109906e-07,0.025056191922543002,3.320157308294701e-06
6,2000.0,0.01840857601730248,2.718441593581193e-07,0.02934003043787169,8.040163995518219e-07,0.016141235721135353,2.6286153762487274e-06
7,3000.0,0.027960201590319752,1.6012255535666362e-07,0.03369762593419791,3.6110530290166555e-07,0.04185235024721687,1.5416884102147788e-06
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
