,jetp bins,at0bcen,at0bfwd,at1bcen,at1bfwd,at2bcen,at2bfwd,pret0bcen,pret0bfwd,pret1bcen,pret1bfwd,pret2bcen,pret2bfwd,2t0bcen,2t0bfwd,2t1bcen,2t1bfwd,2t2bcen,2t2bfwd
0,400.0,0.05142439098236751,0.053504635302917075,0.0685143119670912,0.06598043711918669,0.08976229312398132,0.10805613703891512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,500.0,0.0530782303975807,0.05151407193012818,0.06864565453821116,0.06975797353789881,0.07454322377996098,0.07385994455874735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,600.0,0.04253988557314188,0.0433602340753772,0.05460070151615395,0.052201170079512645,0.06358872133163887,0.061307308011597214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,800.0,0.036090070856962385,0.037289685952336206,0.04276581565024162,0.047688444530087415,0.043146925631512074,0.049783443612019675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1000.0,0.030751474779290203,0.02943849949508136,0.03327368961064491,0.03710560225628795,0.03309234085023585,0.04131941816148468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1500.0,0.025122820864027416,0.025878682259748844,0.030184212819959318,0.03100403131482307,0.04355808665618311,0.03574078354468051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2000.0,0.02344585753276689,0.026760583083186615,0.028170429470346068,0.03559362824487387,0.044160841924048,0.04515299186600718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3000.0,0.02466169266098186,0.027787063048502317,0.03469363269315059,0.030657329164321703,0.014916144597527294,0.0385388008900059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
